5.18626e-14,4.66201e-14,4.31475e-14,4.14231e-14,4.05514e-14,0.00215771,0.00302112,22.5144,140.822,308.951,454.435,553.558,604.034,622.004,596.817,496.162,276.423,37.7251,0.00251582,0.00135968,6.22212e-14,6.44377e-14,6.25194e-14,5.77045e-14
4.36462e-14,3.87706e-14,3.56719e-14,3.39926e-14,3.33284e-14,0.00342273,0.0170124,42.1786,219.860,428.502,605.717,732.001,798.530,814.116,768.146,642.565,395.920,71.2990,0.00422933,0.00300154,5.28600e-14,5.51416e-14,5.38263e-14,4.91450e-14
3.68324e-14,3.27950e-14,2.97197e-14,2.83909e-14,2.78637e-14,0.00413323,0.0989485,72.6032,298.245,525.559,721.474,864.391,942.597,955.333,891.896,742.354,484.759,117.664,0.00551343,0.00462489,4.46715e-14,4.68217e-14,4.56098e-14,4.18727e-14
3.12377e-14,2.77260e-14,2.52393e-14,2.39526e-14,2.35655e-14,0.00453997,0.322753,109.544,367.474,604.815,809.567,969.940,1058.36,1062.59,980.481,810.598,550.715,167.974,0.0108156,0.00556140,3.76978e-14,3.93253e-14,3.83722e-14,3.52435e-14
2.65355e-14,2.36669e-14,2.16425e-14,2.04305e-14,2.00720e-14,0.00474665,0.745382,148.646,425.133,669.372,888.685,1065.80,1164.71,1161.56,1060.53,864.508,596.276,215.832,0.0408727,0.00607193,3.15325e-14,3.28524e-14,3.20838e-14,2.96244e-14
2.25780e-14,2.03258e-14,1.86897e-14,1.76980e-14,1.72947e-14,0.00483335,1.38461,186.365,473.286,727.401,971.907,1171.77,1281.76,1271.79,1143.90,916.500,628.311,257.364,0.145283,0.00630731,2.64595e-14,2.74854e-14,2.67538e-14,2.49897e-14
1.93733e-14,1.76599e-14,1.63056e-14,1.54897e-14,1.51116e-14,0.00484545,2.23138,220.764,515.508,793.444,1068.01,1299.69,1419.73,1389.34,1230.55,972.050,659.162,292.093,0.386393,0.00633866,2.23406e-14,2.30292e-14,2.25076e-14,2.11842e-14
1.68112e-14,1.54836e-14,1.44096e-14,1.36893e-14,1.33715e-14,0.00479262,3.40741,249.376,548.508,857.240,1183.66,1451.66,1572.47,1530.33,1337.07,1042.84,691.706,318.907,0.829648,0.00626471,1.91898e-14,1.96310e-14,1.92225e-14,1.81661e-14
1.47445e-14,1.36898e-14,1.27876e-14,1.22059e-14,1.19662e-14,0.00474822,5.03253,272.163,579.479,930.703,1310.81,1618.65,1751.26,1688.50,1463.32,1124.54,727.303,339.786,1.45174,0.00618901,1.68096e-14,1.71033e-14,1.66951e-14,1.58832e-14
1.31126e-14,1.22081e-14,1.14650e-14,1.10185e-14,1.07955e-14,0.00469804,7.30006,290.540,612.928,1013.24,1451.66,1799.82,1942.21,1866.49,1601.26,1220.54,770.260,357.002,2.27364,0.00611145,1.49589e-14,1.51243e-14,1.47568e-14,1.40451e-14
1.17291e-14,1.09376e-14,1.03329e-14,9.98041e-15,9.76545e-15,0.00463298,10.3568,306.054,650.977,1108.62,1605.78,1997.75,2149.45,2041.04,1750.70,1319.77,818.988,372.197,3.37428,0.00600896,1.33756e-14,1.34900e-14,1.31774e-14,1.25144e-14
1.05682e-14,9.90535e-15,9.36142e-15,9.05255e-15,8.93613e-15,0.00459360,14.2153,320.527,694.888,1207.76,1771.17,2207.17,2355.78,2227.17,1912.90,1431.39,872.981,386.121,4.90537,0.00587883,1.20954e-14,1.21340e-14,1.18335e-14,1.12252e-14
